failure,smart_1_raw,smart_5_raw,smart_9_raw,smart_194_raw,smart_197_raw
1,139701816,0,5317,25,0
0,129292528,0,1955,31,0
1,0,0,3170,29,0
0,164625176,0,6018,24,0
1,116598496,0,9637,29,0
1,49806576,0,9004,28,0
1,40863372,6,29812,28,0
1,165213649,2,27204,22,0
1,1,0,21781,31,0
1,154603033,0,29719,26,0
1,0,0,18285,26,0
1,0,0,3170,27,0
1,173374323,0,11337,26,0
0,0,0,17161,28,0
1,0,0,11098,29,0
0,0,0,21131,32,0
1,117893682,2,34533,31,0
1,0,0,1735,25,0
0,0,0,19876,28,0
0,65537,0,3170,30,0
0,0,0,3170,29,0
0,57922672,0,6652,31,0
1,0,0,11306,24,0
1,65536,0,21152,33,0
0,0,0,3170,27,0
0,0,0,1740,26,0
0,0,0,3170,29,0
1,0,0,3170,26,0
1,0,0,18725,26,0
1,99696785,0,28450,27,0
0,0,0,3170,30,0
0,209868234,0,30040,17,0
1,184283520,0,5127,26,0
1,0,0,16996,35,0
1,0,0,18011,25,0
1,3,0,33394,26,0
0,161118976,0,2338,24,0
0,0,0,1280,26,0
1,233122720,0,6691,29,0
0,117988296,0,5978,25,0
0,0,0,20772,26,0
0,1,1,21830,34,0
1,230858809,0,31199,21,0
1,0,0,3170,27,0
1,0,0,21152,29,0
1,52571448,0,5317,29,0
1,151686938,275,27629,20,0
1,0,0,36251,30,0
0,222251146,0,1420,31,0
0,0,0,1702,26,0
0,0,0,10421,28,5
0,56936077,0,25999,24,0
0,230102784,0,4785,29,0
1,0,0,3170,30,0
1,0,0,20621,29,0
0,0,0,3170,28,0
1,0,0,11312,27,0
1,0,0,17370,26,0
0,0,0,3170,27,0
1,0,0,223,29,0
0,1,0,21055,30,0
1,0,0,247,29,0
0,0,1,20303,28,0
1,52192785,0,30041,21,0
1,0,0,3170,29,0
1,0,7,21460,26,0
0,0,0,3170,28,0
0,0,0,12067,23,0
1,0,0,10129,29,2
0,0,0,3170,27,0
0,165244744,0,5310,21,0
1,33913529,108,29933,24,0
1,1,0,21462,26,0
0,65536,0,16994,30,0
1,0,0,3170,28,0
0,0,0,18243,27,0
1,0,0,3690,24,0
1,0,0,3170,25,0
0,180810360,0,6656,24,0
1,0,0,3170,25,0
0,49108432,0,9024,21,0
0,194445018,0,7307,18,0
1,0,0,3170,27,0
0,124473000,0,6540,21,0
1,0,0,10898,29,0
1,0,0,20303,25,0
1,129600,0,5889,26,0
1,0,0,11279,29,2
0,184501321,0,25999,27,0
0,89639207,214,28610,19,0
0,186696608,0,9536,27,0
0,190087008,0,9692,20,0
0,140332627,0,29506,23,0
1,58937785,0,27544,19,0
1,100468816,0,2276,24,0
0,0,0,1702,22,0
0,186181768,0,4785,28,0
1,79020792,0,9691,25,0
1,0,0,17613,27,0
0,0,0,21506,35,0
0,122575663,0,31233,23,0
0,0,0,20437,31,0
0,0,0,22447,22,0
0,0,0,19826,33,0
1,0,0,3118,25,0
1,0,0,18597,24,0
1,0,0,19206,32,0
0,221566799,0,22193,29,2
0,218223584,0,2937,28,0
1,0,0,1684,27,0
0,0,0,3118,24,0
1,0,0,14330,22,0
1,0,0,3118,26,0
1,0,0,3118,25,0
1,0,0,3118,27,0
1,0,0,3118,26,0
1,110117240,0,8031,22,0
1,0,0,3118,26,0
0,0,0,17391,28,0
0,2,0,20771,27,0
1,72266272,0,9011,23,0
1,2,0,20284,24,0
1,65536,0,15756,22,0
1,0,0,3118,26,0
1,65537,0,16995,32,0
1,0,0,3118,26,0
1,163732768,0,4765,19,0
1,0,0,3118,26,0
0,18503848,0,1516,25,0
1,0,0,20438,29,0
0,0,0,3118,25,0
0,122593152,0,12045,21,0
1,51362760,0,5064,28,0
0,0,0,15755,22,0
1,197705928,0,5983,25,0
1,115590328,0,2501,29,0
1,0,0,914,27,0
1,172191232,0,2279,28,0
0,0,0,248,25,0
0,89996296,0,6449,23,0
1,160891769,0,20779,24,0
1,30818162,0,9898,24,0
0,149470488,0,5981,20,0
1,0,0,3118,25,0
0,32183800,0,9023,22,0
0,0,0,3118,24,0
0,92155680,0,9018,27,0
0,20889385,0,7187,20,0
1,0,0,3118,25,0
0,0,0,3118,23,0
1,72569912,0,9025,24,0
0,0,0,15773,31,0
0,0,0,16995,33,0
1,198915987,0,30733,20,0
1,65536,0,16995,34,0
1,135997008,0,8114,20,0
0,42219472,0,11357,23,0
1,9411751,0,1519,22,0
1,0,0,3118,26,0
1,0,0,248,28,0
1,0,0,939,30,0
0,0,0,17250,31,0
0,0,0,3118,24,0
0,165041464,0,463,21,0
0,83467056,0,10442,23,16
1,0,0,36598,27,0
0,35752713,0,1536,20,0
1,232524296,0,6540,22,0
0,53693128,0,27585,23,0
1,4,0,22446,27,0
1,156388632,0,5235,19,0
1,230981408,0,10439,22,0
0,105248424,0,6017,25,0
0,0,0,11658,29,0
0,0,0,3118,24,0
0,142056064,0,6465,24,0
1,32724080,0,10493,27,0
1,226986856,0,6448,24,0
1,207924857,0,31435,22,0
0,231362216,0,5129,22,0
0,0,0,12047,28,0
1,177722040,0,9555,28,0
1,8,0,35680,30,0
1,187502850,620,27628,20,0
1,0,0,3118,25,0
1,0,0,16089,33,0
0,202167312,9,28708,22,0
0,174715792,0,6318,26,0
1,112869148,0,27242,20,0
1,0,0,17873,26,0
1,0,1,21455,28,0
1,0,0,11304,27,2
1,0,0,1684,27,0
1,1,0,18005,31,0
0,164576456,0,16984,20,0
0,0,0,3118,27,0
0,154046504,0,8527,20,0
0,224135544,0,7565,28,0
0,0,0,940,31,0
1,0,0,15755,26,0
1,0,0,15749,23,0
0,0,0,18836,29,0
1,0,0,18285,29,0
1,0,0,21058,27,0
0,0,0,3118,26,0
1,170931608,0,9911,26,0
0,14540457,28,25470,24,0
0,0,0,231,27,0
0,0,0,3118,25,0
1,83402933,1,34522,25,0
0,150112244,0,23878,23,0
0,58869765,2,12658,30,0
1,0,0,19875,28,0
0,151019137,0,11337,22,0
1,242530216,0,6317,23,0
0,0,0,3118,26,0
0,127366504,0,2276,28,0
0,38105512,0,5064,27,0
1,205822912,0,8168,30,0
1,0,0,3118,25,0
0,1,0,3118,27,0
1,0,0,18003,30,0
0,0,0,3118,25,0
0,0,0,3118,26,0
1,0,0,1735,27,0
1,0,0,3118,26,0
0,0,0,17613,27,0
1,0,0,20621,30,0
1,200562151,0,27182,32,0
0,0,0,19993,32,0
1,0,0,18925,25,0
0,152873752,0,8524,27,0
1,0,0,18513,35,0
0,241139541,42,34091,28,0
0,32810480,0,5982,22,0
0,65536,0,18506,25,0
0,0,1,16994,25,0
0,55379536,0,2478,27,0
1,0,0,18405,36,0
1,57995776,7664,5034,26,288
1,0,0,3118,23,0
0,0,0,11312,28,0
1,223680481,0,29727,20,0
0,0,0,1731,24,0
0,239405504,0,9004,23,0
0,691304,0,16939,21,0
1,96291664,0,7651,26,0
0,0,0,247,24,0
1,0,0,3118,24,0
0,74502784,0,9693,22,0
0,0,1,16995,30,0
0,0,0,3118,26,0
1,161953224,0,7171,27,0
0,0,0,936,29,0
0,0,0,21055,29,0
1,122280611,0,30734,21,0
0,0,0,17250,33,0
0,0,0,11098,28,0
1,0,0,3118,25,0
1,0,0,17161,28,0
0,0,0,3118,26,0
1,0,0,5340,26,0
1,0,0,3118,27,0
0,65538,1,24794,25,0
1,0,0,3118,23,0
0,65536,0,1735,28,0
1,0,0,1685,21,0
1,131072,0,24207,23,0
0,0,0,11335,25,0
0,0,0,22164,23,0
0,88665525,22,27205,23,0
0,228948496,0,10493,25,0
1,0,0,24547,26,0
1,114211632,0,2937,23,0
1,0,0,23205,32,0
1,0,0,3118,23,0
0,1,0,21456,28,0
0,0,0,18117,29,0
1,0,0,11098,27,0
0,31317363,0,29308,23,0
1,0,0,3118,26,0
1,145303104,0,3032,28,0
1,117916200,0,5064,23,0
1,0,0,3118,26,0
0,0,0,3118,26,0
0,229651995,0,11970,22,0
1,125069008,0,9911,26,0
0,112949256,0,5312,27,16
1,0,0,935,30,0
0,211938216,0,10492,19,0
1,0,0,3118,24,0
1,0,0,16991,23,0
1,111387736,0,3166,30,0
1,0,0,19417,26,0
0,212469400,0,5034,25,0
1,196610,0,13733,28,0
1,0,0,246,23,0
1,1376285,0,15750,28,0
1,0,0,3118,25,0
0,0,0,3117,27,0
0,0,0,15754,27,0
1,0,0,3117,25,0
0,0,0,18725,26,0
0,131072,0,19874,32,0
1,0,0,11495,25,0
1,84842736,4,12675,26,0
1,110018732,0,23998,25,0
0,207256648,0,8170,27,0
0,0,0,2962,32,0
0,0,0,2962,32,0
0,1,0,18404,34,0
0,180034064,0,6689,26,0
0,1,0,37138,29,0
1,202432147,32,34693,20,0
0,0,0,15772,25,0
1,0,0,939,28,0
0,199802530,0,25998,24,0
0,0,0,2004,24,0
1,188741832,0,6471,27,0
0,0,0,2899,30,0
0,1,0,19414,30,0
1,145360278,0,30031,22,0
1,65536,33,24207,25,0
0,0,0,1761,26,0
0,136185268,0,1420,35,0
1,0,0,2962,30,0
1,0,0,16982,27,0
0,109157264,0,6709,22,0
1,0,0,2962,29,0
0,15,0,34945,30,0
1,146303544,0,8047,25,0
0,0,0,2962,32,0
0,11337916,7,34872,25,3
0,0,0,2962,34,0
0,86838880,0,2475,30,0
0,0,0,20771,27,0
0,239804600,0,6639,25,0
0,137059960,0,5235,23,0
0,53274784,280,2279,28,0
1,0,0,2962,33,0
0,65536,1,21152,32,0
1,215204432,0,2279,22,0
0,3,0,22028,24,0
0,15561384,0,10494,29,0
1,0,0,867,29,0
0,0,0,2962,32,0
0,45413736,0,6652,30,0
0,0,0,2962,30,0
0,19978096,0,5983,23,0
1,0,0,17881,28,0
0,227715480,0,6709,25,0
0,31806426,0,21672,23,0
0,1429,0,10421,30,21
0,234292234,0,30684,17,0
1,0,0,2962,32,0
1,0,1,17154,32,0
1,3,1,20303,30,0
0,0,0,938,30,0
1,0,0,2962,32,0
0,0,0,2962,30,0
1,0,0,2962,33,0
1,0,0,17782,26,0
1,56831400,0,8115,24,0
0,0,0,15497,29,0
1,22439465,2,5892,28,0
1,99160041,0,31222,24,0
0,241101384,0,6710,25,0
1,159335024,0,9284,24,0
0,0,0,2962,32,0
0,0,0,2961,32,0
1,0,0,19205,28,0
0,70546712,18,27204,20,0
0,0,0,19275,34,0
1,65536,0,21513,23,0
0,10,0,34892,31,0
0,178841134,9,25926,27,0
1,140528524,0,23649,26,0
0,208201300,0,30734,19,0
0,0,0,2960,30,0
1,5,0,35673,30,0
1,0,1,21151,31,0
1,0,0,23038,25,0
0,0,0,16997,32,0
0,0,0,18793,25,0
0,4318424,0,2279,28,0
1,216429608,0,8169,31,0
1,0,0,940,26,0
0,65536,0,17929,23,0
0,0,0,2960,30,0
1,0,0,34246,26,0
1,164568278,0,25998,18,0
0,0,0,10973,27,0
0,218930908,18,27207,23,0
0,0,0,34867,14,0
0,15530440,0,5981,23,0
1,158168581,0,31241,23,0
1,0,0,21340,27,0
0,0,0,34862,19,0
0,0,0,34869,16,0
0,0,0,34867,16,0
0,164198128,0,6540,19,0
0,0,0,2960,30,0
1,0,0,17873,24,0
1,0,0,2960,30,0
0,0,0,17394,26,0
0,0,0,18718,26,0
0,0,0,18925,25,0
1,0,0,35660,31,0
0,214940656,0,6690,28,0
1,0,0,20438,29,0
0,0,0,2960,32,0
0,0,0,2960,31,0
0,0,0,2960,30,0
0,0,0,2960,32,0
0,0,0,2960,32,0
0,0,0,2960,33,0
1,0,0,2960,31,0
0,0,0,10953,25,0
1,0,28,11332,26,0
0,0,0,2960,31,0
0,0,0,7330,30,0
0,74586112,0,4692,24,0
0,74303760,0,8172,31,0
0,132870304,0,5128,24,0
0,5,0,20302,26,0
0,170676888,0,4832,24,0
0,59740872,0,7381,26,0
0,0,0,2960,32,0
0,0,0,2960,32,0
1,0,0,18392,35,0
0,0,0,2960,30,0
1,139310480,0,3633,19,0
0,18874216,0,2276,26,0
1,13313132,19,26583,24,0
1,124066448,0,9877,28,8
1,147244720,0,5982,24,0
0,0,0,1684,28,0
1,135151158,0,12046,27,0
0,169361760,0,10483,25,0
1,111220072,0,5233,24,0
1,84419976,0,5869,29,0
1,0,0,2960,31,0
0,0,0,1736,24,0
0,0,0,18788,20,0
1,216437784,0,6017,25,0
1,1,0,18718,28,0
1,1,0,21456,27,0
0,0,0,2960,31,0
1,0,0,17394,21,0
1,196903792,0,6652,32,0
1,0,0,17613,28,0
1,0,0,2960,32,0
0,87664575,10,8739,29,2
0,65537,0,20302,22,0
1,47991184,0,8205,23,8
1,204148160,0,5018,27,0
1,0,0,11312,25,0
0,95059712,0,9637,26,0
0,109736136,0,2435,26,0
1,0,0,17250,34,0
0,87120864,0,1610,26,0
0,51510209,10,6901,33,0
1,0,0,9025,25,0
0,94676888,0,6469,27,0
1,28,0,11293,26,1
0,118326907,339,31453,21,0
1,0,0,248,25,0
1,75526224,0,2279,29,0
0,0,0,20417,34,0
1,36026467,67,29811,32,0
1,0,0,21460,30,0
0,0,0,2959,33,0
1,18981942,0,29812,33,0
0,0,0,2959,32,0
0,0,0,19414,30,0
0,0,0,10975,27,0
0,0,0,15754,31,0
1,0,0,17613,26,0
1,159519975,0,11533,25,0
1,0,0,2959,29,0
0,33696706,0,26538,25,0
1,119295136,0,5234,23,0
0,0,0,15754,23,0
0,130108353,0,28483,27,0
0,0,12,23106,23,0
0,0,0,17418,25,0
0,0,0,2958,34,0
0,0,0,2958,33,0
1,0,0,2957,32,0
0,217233312,4776,5932,22,0
0,0,0,2957,33,0
0,31552280,0,1996,28,0
1,5570658,926,23692,29,1
0,0,1,23140,28,0
1,0,0,1740,27,0
0,77038208,0,9002,27,0
0,5448383,0,27895,18,0
1,77851388,0,9508,27,0
1,0,0,2957,32,0
0,243234666,0,31718,22,0
1,0,0,11029,30,0
0,0,0,19959,26,0
0,0,0,935,29,0
1,0,0,20621,29,0
1,179843861,0,27624,23,0
0,0,0,18002,35,0
0,0,0,3136,24,0
1,61595760,0,9553,26,0
0,0,0,18004,34,0
1,0,0,935,31,0
0,142572056,0,1537,18,0
0,0,0,2957,32,0
0,0,0,18116,28,0
1,169397498,0,31218,27,0
0,0,0,370,26,0
0,70192783,13,34530,31,0
1,56383412,5,2865,26,0
0,0,0,11311,26,0
1,127463144,0,2475,28,0
0,0,0,19414,25,0
1,0,0,21056,33,0
0,128717158,5,34693,28,0
1,32348728,0,15181,19,0
1,0,0,18718,21,0
1,149802922,0,23520,23,0
1,0,0,1303,26,0
1,0,0,2957,33,0
0,0,0,2929,25,0
0,0,0,2929,25,0
0,104926312,0,9815,30,0
0,3,0,11279,27,14
1,0,0,22138,26,0
0,0,0,18115,31,0
0,31773296,0,9911,28,0
1,0,0,2929,29,0
0,1,24,20296,22,0
1,0,0,1280,25,0
0,155030744,800,9911,29,1392
1,0,0,2929,27,0
0,1,0,19959,25,0
0,76730824,0,10492,24,0
0,393222,0,22446,25,0
1,0,0,939,28,0
0,69649912,0,2280,27,0
1,0,0,2929,29,0
0,0,0,2929,27,0
1,393220,0,18754,27,0
1,127894368,0,9693,22,0
1,224733544,0,9533,33,56
0,0,0,2929,29,0
0,0,0,939,28,0
0,0,0,1280,29,0
1,0,0,2929,29,0
1,0,0,20302,22,0
0,242952846,0,27893,21,0
1,136631144,320,6468,30,0
0,13374796,4,31242,23,0
1,17017953,9,33770,26,0
1,224450224,0,7134,25,0
1,61217304,0,6657,25,0
1,170151128,0,9023,25,8
0,0,0,2929,25,0
0,0,0,2929,27,0
1,0,0,2929,24,0
1,168952899,0,26534,29,0
1,0,0,2929,27,0
0,0,0,18287,25,0
0,13,0,11932,22,0
1,103441484,3,6391,25,0
0,0,0,302,23,0
1,0,0,2929,29,0
1,2,0,32135,29,0
0,16815048,0,8130,24,0
0,0,0,2929,25,0
0,4,0,34862,30,0
1,2,0,21781,32,0
1,0,0,2929,27,0
0,0,0,2929,26,0
0,0,0,2929,29,0
1,0,0,12067,21,0
0,0,0,20302,23,0
0,0,0,2929,24,0
1,0,0,2929,28,0
0,0,0,17390,24,0
0,99042312,0,29313,20,0
0,92862640,0,6469,21,0
0,226917208,0,7634,25,0
1,0,0,2929,24,0
1,36790622,0,28611,19,0
1,0,0,2929,27,0
0,143639712,0,6470,25,0
0,211263663,23,34694,22,0
0,393221,0,24547,24,0
0,235281154,0,31237,26,0
1,0,0,2929,25,0
1,159088816,0,968,27,0
1,185497658,0,11534,25,0
1,0,0,361,23,0
1,10115286,0,14971,21,0
1,0,0,20296,28,0
0,0,0,2929,27,0
1,186799548,0,7307,21,0
1,213818464,0,6638,24,0
1,0,0,11299,29,0
1,0,0,11295,28,0
0,0,0,2929,27,0
1,0,0,3136,24,0
0,78340280,0,9512,30,0
1,141143542,0,1420,35,0
1,0,0,20621,24,0
0,0,0,3855,27,0
0,0,0,17930,23,0
1,0,0,7260,27,0
1,0,0,16595,26,0
1,0,0,2929,24,0
0,0,0,941,28,0
0,109683140,693,6732,27,0
1,153953860,0,1536,21,0
0,0,0,14889,29,0
0,0,0,2929,26,0
1,0,0,20296,29,0
0,136500525,0,11123,23,0
0,0,0,2929,29,0
0,0,0,18287,23,0
1,0,0,2929,28,0
1,0,0,11658,26,0
1,46138093,0,15911,29,0
0,229850136,0,8168,31,0
1,223955800,0,8161,24,32
1,109067336,0,5932,20,0
1,0,0,2929,29,0
0,116704099,0,11976,26,0
0,0,0,21131,33,0
0,130307126,0,24020,19,0
0,0,0,21453,28,0
0,0,0,34911,27,0
0,40781344,1933,28482,30,0
1,73635896,222,31719,22,0
0,0,1425,17613,24,0
1,1,0,34931,28,0
0,0,0,2929,27,0
1,2567440,0,9754,28,0
0,0,0,12044,27,0
0,101770651,0,27886,22,0
0,0,0,2929,24,0
0,0,0,2929,28,0
1,54251161,0,27626,20,0
1,0,0,246,28,0
0,156395007,17,27161,31,188
1,0,0,914,26,0
1,0,0,3136,24,0
1,0,0,2929,28,0
0,0,0,2929,25,0
1,0,0,2929,25,0
0,186449464,0,5018,23,0
0,0,0,2046,29,0
1,37971152,0,6640,25,0
1,0,0,20302,22,0
0,106170491,0,12371,29,0
0,93939896,0,6640,26,0
0,13,0,36748,34,0
1,0,0,10974,24,0
0,0,0,2929,24,0
1,0,0,17250,30,0
0,0,0,20296,27,0
0,0,0,19417,27,0
0,0,0,17418,28,0
0,51747164,16,4357,25,0
0,80151256,0,11356,29,0
1,0,0,11660,28,0
1,116267704,0,5931,23,0
0,10356628,0,28452,27,0
1,0,2,17418,24,0
1,2339169,5,34368,32,0
1,0,0,2929,27,0
0,0,0,21781,27,0
0,152540371,0,11534,22,0
0,22686803,0,28450,29,0
0,65536,0,20303,28,0
0,0,0,2929,25,0
0,70857611,0,25485,27,0
1,0,0,1978,26,0
1,234241016,0,9011,24,0
0,3,0,35523,26,0
1,199230043,0,26518,28,0
0,0,0,2928,27,0
1,0,0,2928,28,0
0,181391626,0,6905,26,0
1,0,0,15754,31,0
0,65536,2,21455,25,0
0,241180056,0,9023,23,0
1,0,0,937,29,0
0,17176240,0,6651,24,0
1,136078418,0,11043,28,0
0,0,0,2928,27,0
0,0,0,19205,28,0
1,37834272,0,2169,27,0
0,0,0,2928,29,0
0,0,0,2928,28,0
0,26097184,0,8161,28,0
1,0,0,11098,24,0
0,0,0,18836,26,0
0,192282024,0,2937,26,0
1,185612950,6,26719,24,0
1,1724681,0,25340,22,0
1,1,0,11930,25,0
1,97254472,0,5912,27,0
0,0,0,2928,28,0
0,0,0,2928,28,0
0,198240800,0,9515,24,0
1,217889912,0,9534,28,0
0,12,0,8786,29,6
0,65536,0,17250,29,0
0,0,0,18786,31,0
1,0,0,2911,28,0
0,148313578,9,12676,26,0
1,0,0,2911,28,0
1,172325008,0,5904,22,0
1,0,0,10974,23,0
0,177080248,0,29506,22,0
0,65537,0,5053,26,0
0,65536,0,20772,25,0
0,148237416,0,8090,24,0
0,0,0,2911,29,0
1,0,0,3689,26,0
1,0,0,17873,26,0
0,0,0,2911,29,0
0,0,0,34947,25,0
0,4935892,79,28139,20,0
0,0,0,2043,32,0
0,164156080,0,6613,19,0
1,53350400,0,5129,24,0
1,214974778,0,31352,19,0
0,1047184,0,4999,26,0
0,146531205,0,30734,21,0
0,0,0,248,25,0
1,125074528,0,10443,25,0
1,40746133,0,29483,25,0
1,0,0,935,30,0
1,157857757,0,30343,21,0
0,0,0,7290,31,0
1,0,0,2911,28,0
1,65536,0,18115,31,0
0,0,0,2911,30,0
1,200159724,0,30676,22,0
1,98363336,0,5030,27,0
0,112873575,0,1519,29,0
1,2,0,16088,30,0
0,1,1,18759,26,0
0,0,0,2911,29,0
1,0,0,914,27,0
0,0,0,2911,28,0
0,180240040,0,5064,27,0
0,0,0,2911,30,0
1,0,0,2911,31,0
1,125673824,0,29722,27,0
1,0,0,2911,28,0
0,209896030,480,33765,27,0
0,0,0,2046,26,0
0,216641528,0,6652,24,0
1,131075,0,24463,30,0
0,236175632,0,4785,25,0
0,116766721,199,34527,30,0
0,129319464,0,5018,23,0
1,65536,0,20318,32,0
1,0,0,1280,23,0
1,0,0,22447,27,0
1,34078304,0,8178,28,0
1,0,0,2046,26,0
1,2,0,36184,30,0
1,65536,0,20772,23,0
1,216286640,0,6499,24,0
1,0,0,1740,27,0
1,100233544,0,8089,29,8
1,23379569,0,31191,27,0
1,0,0,2911,28,0
0,0,0,2947,26,0
0,0,0,18754,23,0
0,76037784,0,5011,30,0
0,1,0,18754,27,0
1,77508528,0,9692,25,0
0,0,0,21056,29,0
1,191452456,0,8528,25,0
0,117139784,0,7653,24,0
0,0,0,18925,25,0
0,3253904,0,6653,30,0
1,66198488,0,9876,30,0
1,0,0,2911,28,0
1,23202030,133,34531,23,0
0,243609054,0,11534,29,0
0,0,0,18002,34,0
1,131072,0,18405,36,0
1,0,0,2911,28,0
0,0,0,21056,30,0
0,240105132,0,9899,26,0
0,122152800,0,5052,29,0
1,0,0,2911,30,0
0,0,0,2793,28,0
0,0,0,17873,26,0
0,222104470,0,30927,21,0
0,0,0,17872,26,0
0,0,0,2911,31,0
0,0,1,17806,26,0
1,1,0,20412,30,0
0,0,0,17369,29,0
0,0,0,18721,26,0
0,242632256,0,10442,27,0
1,132924880,0,5315,29,0
0,121901080,0,10483,25,8
0,74816113,0,27612,24,0
1,0,0,11277,29,5
1,0,0,16997,33,0
0,0,0,23038,27,0
1,0,0,1741,26,0
1,0,0,2911,30,0
0,0,0,2911,28,0
0,54762624,1200,9483,25,8
0,133572851,0,11533,27,0
1,31962587,0,30923,27,0
0,82620198,0,30708,20,0
1,3458744,0,9516,24,0
0,51244248,0,2435,27,0
0,126698408,0,2116,28,0
0,0,0,9025,28,0
1,0,0,2911,28,0
1,58364753,0,29720,23,0
0,78368,0,4207,24,0
1,0,0,940,27,0
0,0,0,2911,29,0
0,75584941,0,31433,21,0
1,0,0,1706,26,0
1,0,0,1280,28,0
0,133633552,0,6713,25,0
1,0,0,2911,28,0
1,42926280,0,8162,27,0
0,51138904,0,9714,30,0
0,0,0,17880,23,0
1,67339259,417,29509,25,0
0,0,0,2911,27,0
0,0,0,16086,36,0
1,101794200,0,5869,29,0
0,173643195,0,10211,26,0
1,0,0,941,31,0
1,0,0,12067,24,0
1,0,0,23140,24,0
0,175147200,0,4785,28,0
0,0,0,24546,25,0
1,19679760,0,31425,19,0
0,0,0,21055,28,0
0,37736280,6112,2279,25,0
1,0,0,16710,23,0
1,0,0,361,27,0
0,0,0,1685,25,0
1,0,0,22163,30,0
0,116818088,0,9817,31,0
1,0,0,940,31,0
0,198021016,0,5981,24,0
1,58108454,40,24894,28,0
0,228734400,0,2313,26,0
0,0,0,11300,26,1
1,41147495,0,30350,19,0
0,213088080,0,31718,23,0
1,0,0,11658,25,0
0,0,0,15772,29,0
0,0,0,1756,25,0
1,0,0,220,27,0
0,15896888,0,8114,23,0
1,0,0,1706,27,0
1,0,0,2911,31,0
0,0,0,18690,27,0
0,0,0,2911,30,0
0,36571106,0,11013,28,0
0,0,0,11928,25,0
1,0,0,1700,27,0
0,0,0,2911,31,0
0,65536,0,16993,29,0
0,0,0,2904,28,0
0,0,0,10369,31,0
1,0,0,19204,27,0
1,240873006,0,29308,22,0
1,0,0,10953,29,0
1,0,0,2904,26,0
0,183322646,0,29325,22,0
0,70046962,0,30726,22,0
1,151491585,0,29932,27,0
1,15819711,0,29039,26,0
1,0,98,16642,23,0
1,79066800,25,24833,25,0
1,1,0,20621,28,0
1,0,0,941,28,0
1,184415800,0,7637,25,0
1,0,0,2904,29,0
1,0,0,18690,26,0
1,0,0,16991,27,0
1,0,0,18287,27,0
0,0,0,11312,25,0
1,0,0,935,27,0
1,0,0,2904,29,0
0,76811312,0,7653,21,0
0,0,0,2904,24,0
0,0,0,2904,30,0
1,17339242,13,28455,23,0
1,65537,0,15750,24,0
0,0,0,2904,32,0
0,0,0,2904,26,0
1,0,0,2904,27,0
1,7526936,0,29506,23,0
0,0,0,18794,22,1
0,229275933,38,34694,22,0
1,238445858,74,34872,23,0
1,65536,0,18010,25,0
0,188193176,0,6910,22,0
1,231445752,0,7635,20,0
1,209621528,0,2794,23,0
1,0,0,2904,28,0
1,76610968,0,2277,26,0
1,205670207,0,9509,22,0
1,0,0,2904,25,0
1,0,0,249,24,0
0,0,0,18405,34,0
0,43924496,0,9511,26,0
0,0,0,21058,27,0
1,3,0,23960,27,0
0,0,0,21056,34,0
0,0,0,2904,30,0
0,112283074,0,12044,22,0
0,30248024,0,4785,28,0
0,0,0,2904,24,0
1,0,0,37147,30,0
0,0,0,18784,30,0
1,0,0,16995,29,0
0,1114134,0,15755,23,0
0,0,0,2043,30,0
1,135105528,0,6467,29,0
0,0,0,21456,29,0
1,1,5,21514,24,0
0,65536,0,914,29,0
0,0,0,18690,22,0
1,0,0,2904,29,0
0,0,0,20772,23,0
1,1,0,20785,25,0
1,0,0,3612,26,0
1,0,0,16710,28,0
1,131073,0,24463,29,0
0,163373362,36,21004,27,0
0,0,0,2904,27,0
1,73257728,0,8506,20,0
1,0,0,20303,30,0
0,111002303,0,10211,26,0
1,65259992,0,5035,24,0
0,0,0,21055,25,0
0,0,0,2901,29,0
1,0,0,11280,27,0
1,0,0,20303,27,0
0,0,0,2904,31,0
0,0,0,2904,30,0
1,0,0,2904,28,0
1,0,0,940,25,0
1,218898408,0,5983,23,0
0,65566232,0,1180,18,0
1,0,0,18012,22,0
0,0,0,19414,25,0
1,6422578,0,15754,24,0
1,114270056,0,5340,21,0
1,0,0,18002,34,0
0,0,0,2904,27,0
1,0,0,2904,26,0
1,1,0,35260,27,0
1,0,0,12381,29,0
1,47307074,0,11534,22,0
1,160755616,0,5114,23,0
1,0,0,2904,28,0
1,0,0,10973,23,0
0,0,0,2904,25,0
0,4,0,33365,26,0
1,1,0,21506,31,0
1,0,0,370,25,0
1,0,0,1702,28,0
0,0,0,248,23,0
0,327681,0,23502,31,0
0,92072712,0,2937,22,0
1,14771296,0,944,19,0
0,0,0,2904,31,0
0,174494122,0,29026,24,0
1,0,0,11658,28,0
1,35410656,0,8110,21,0
1,0,0,245,30,0
1,0,0,1760,28,0
1,155914880,0,2937,25,0
0,0,0,10370,27,0
0,137994936,0,10444,23,0
0,119179684,91,12896,26,0
1,0,0,2904,26,0
0,141677056,0,8528,25,0
0,237100536,0,9644,24,0
1,41981300,0,30685,21,0
0,218605793,0,11897,23,0
1,73344392,0,7651,24,8
0,0,0,20302,26,0
0,0,0,935,28,0
0,0,0,10388,31,0
1,0,0,249,27,0
1,0,0,2904,31,0
0,236479776,0,9023,27,0
1,0,0,939,27,0
1,0,0,20296,27,0
0,171315498,8,27208,23,0
1,108351768,0,8111,23,0
1,51414376,0,10444,25,0
1,0,0,2904,28,0
1,0,0,20303,27,0
0,0,0,1700,28,0
